Order_Id,Type,Order_Date(DateOrders),Shipping_Date(DateOrders),Days_for_Shipment(scheduled),Days_for_Shipping(real),Delivery_Status,Late_Delivery_Risk,Shipping_Mode,Order_Item_Quantity,Order_Item_Discount_Rate,Product_Category_Id,Order_Region,Customer_Country,Customer_Segment,Delivery_Delay,On_Time_Delivery,Order_Month
77002,Transfer,2025-01-29,2025-01-02,4,3,Advance shipping,0,Standard Class,1,0.25,76,South Asia,EE. UU.,Corporate,-1,1,1
77001,Payment,2025-01-29,2025-01-31,4,2,Advance shipping,0,Standard Class,1,0.0,76,South Asia,EE. UU.,Consumer,-2,1,1
77054,Payment,2025-01-29,2025-03-02,4,5,Late delivery,1,Standard Class,1,0.01,76,Southeast Asia,EE. UU.,Consumer,1,0,1
77051,Payment,2025-01-29,2025-01-31,4,2,Advance shipping,0,Standard Class,1,0.039999999,76,Southeast Asia,EE. UU.,Consumer,-2,1,1
77025,Payment,2025-01-29,2025-04-02,4,6,Late delivery,1,Standard Class,1,0.150000006,76,Southeast Asia,EE. UU.,Consumer,2,0,1
77060,Payment,2025-01-29,2025-04-02,4,6,Late delivery,1,Standard Class,1,0.159999996,76,Southeast Asia,EE. UU.,Consumer,2,0,1
77023,Payment,2025-01-29,2025-02-02,4,4,Shipping on time,0,Standard Class,1,0.170000002,76,Southeast Asia,EE. UU.,Consumer,0,1,1
77020,Payment,2025-01-29,2025-04-02,4,6,Late delivery,1,Standard Class,1,0.25,76,Southeast Asia,EE. UU.,Consumer,2,0,1
77053,Debit,2025-01-29,2025-02-02,4,4,Shipping on time,0,Standard Class,1,0.02,76,South Asia,EE. UU.,Consumer,0,1,1
77027,Debit,2025-01-29,2025-01-02,4,3,Advance shipping,0,Standard Class,1,0.119999997,76,Eastern Asia,EE. UU.,Consumer,-1,1,1
77062,Debit,2025-01-29,2025-01-02,4,3,Advance shipping,0,Standard Class,1,0.129999995,76,Southeast Asia,EE. UU.,Consumer,-1,1,1
77042,Debit,2025-01-29,2025-01-02,4,3,Advance shipping,0,Standard Class,1,0.159999996,76,Oceania,EE. UU.,Consumer,-1,1,1
77021,Debit,2025-01-29,2025-01-31,4,2,Advance shipping,0,Standard Class,1,0.200000003,76,Oceania,EE. UU.,Consumer,-2,1,1
77019,Debit,2025-01-29,2025-03-02,4,5,Late delivery,1,Standard Class,1,0.0,76,South Asia,EE. UU.,Consumer,1,0,1
77017,Debit,2025-01-29,2025-01-02,4,3,Advance shipping,0,Standard Class,1,0.02,76,Oceania,EE. UU.,Consumer,-1,1,1
77056,Debit,2025-01-29,2025-01-31,4,2,Advance shipping,0,Standard Class,1,0.25,76,Oceania,EE. UU.,Consumer,-2,1,1
77033,Debit,2025-01-29,2025-01-31,1,2,Late delivery,1,First Class,1,0.039999999,76,Southeast Asia,EE. UU.,Home Office,1,0,1
77029,Debit,2025-01-29,2025-01-29,0,0,Shipping on time,0,Same Day,1,0.090000004,76,Eastern Asia,EE. UU.,Home Office,0,1,1
77035,Debit,2025-01-29,2025-04-02,2,6,Late delivery,1,Second Class,1,0.02,76,South Asia,EE. UU.,Home Office,4,0,1
77009,Debit,2025-01-29,2025-03-02,2,5,Late delivery,1,Second Class,1,0.119999997,76,Eastern Asia,EE. UU.,Home Office,3,0,1
77036,Transfer,2025-01-29,2025-01-31,2,2,Shipping canceled,0,Second Class,1,0.01,76,South Asia,Puerto Rico,Corporate,0,1,1
77000,Transfer,2025-01-29,2025-04-02,2,6,Late delivery,1,Second Class,1,0.01,76,South Asia,Puerto Rico,Corporate,4,0,1
77010,Transfer,2025-01-29,2025-04-02,4,6,Late delivery,1,Standard Class,1,0.100000001,76,Oceania,Puerto Rico,Corporate,2,0,1
77061,Payment,2025-01-29,2025-01-31,4,2,Advance shipping,0,Standard Class,1,0.150000006,76,Southeast Asia,Puerto Rico,Consumer,-2,1,1
77024,Payment,2025-01-29,2025-03-02,4,5,Late delivery,1,Standard Class,1,0.159999996,76,Southeast Asia,Puerto Rico,Consumer,1,0,1
77059,Payment,2025-01-29,2025-03-02,4,5,Late delivery,1,Standard Class,1,0.170000002,76,Southeast Asia,Puerto Rico,Consumer,1,0,1
77022,Payment,2025-01-29,2025-01-02,4,3,Advance shipping,0,Standard Class,1,0.180000007,76,Southeast Asia,Puerto Rico,Consumer,-1,1,1
77057,Payment,2025-01-29,2025-01-02,4,3,Advance shipping,0,Standard Class,1,0.200000003,76,Oceania,Puerto Rico,Consumer,-1,1,1
77003,Payment,2025-01-29,2025-02-02,4,4,Shipping on time,0,Standard Class,1,0.200000003,76,Oceania,Puerto Rico,Consumer,0,1,1
77058,Transfer,2025-01-29,2025-02-02,4,4,Shipping on time,0,Standard Class,1,0.180000007,76,Oceania,EE. UU.,Consumer,0,1,1
77015,Debit,2025-01-29,2025-04-02,2,6,Late delivery,1,Second Class,1,0.039999999,76,Oceania,Puerto Rico,Home Office,4,0,1
77028,Debit,2025-01-29,2025-02-02,2,4,Late delivery,1,Second Class,1,0.100000001,76,Eastern Asia,Puerto Rico,Home Office,2,0,1
77055,Debit,2025-01-29,2025-04-02,4,6,Late delivery,1,Standard Class,1,0.0,76,South Asia,Puerto Rico,Home Office,2,0,1
77012,Transfer,2025-01-29,2025-01-02,2,3,Late delivery,1,Second Class,1,0.07,76,Oceania,Puerto Rico,Consumer,1,0,1
77052,Transfer,2025-01-29,2025-01-02,4,3,Advance shipping,0,Standard Class,1,0.029999999,76,Eastern Asia,Puerto Rico,Consumer,-1,1,1
77050,Transfer,2025-01-29,2025-04-02,4,6,Late delivery,1,Standard Class,1,0.050000001,76,Southeast Asia,Puerto Rico,Consumer,2,0,1
77067,Debit,2025-01-29,2025-01-02,4,3,Advance shipping,0,Standard Class,1,0.059999999,76,Oceania,EE. UU.,Home Office,-1,1,1
77030,Debit,2025-01-29,2025-04-02,4,6,Late delivery,1,Standard Class,1,0.07,76,Eastern Asia,EE. UU.,Home Office,2,0,1
77034,Payment,2025-01-29,2025-01-31,1,2,Late delivery,1,First Class,1,0.029999999,76,Oceania,EE. UU.,Home Office,1,0,1
77016,Payment,2025-01-29,2025-01-31,2,2,Shipping on time,0,Second Class,1,0.029999999,76,Oceania,EE. UU.,Home Office,0,1,1
77032,Payment,2025-01-29,2025-01-02,4,3,Advance shipping,0,Standard Class,1,0.050000001,76,Southeast Asia,EE. UU.,Home Office,-1,1,1
77066,Payment,2025-01-29,2025-01-31,4,2,Advance shipping,0,Standard Class,1,0.07,76,Oceania,EE. UU.,Home Office,-2,1,1
77045,Payment,2025-01-29,2025-04-02,4,6,Late delivery,1,Standard Class,1,0.119999997,76,Southeast Asia,EE. UU.,Home Office,2,0,1
77018,Cash,2025-01-29,2025-02-02,2,4,Late delivery,1,Second Class,1,0.01,76,Southeast Asia,Puerto Rico,Consumer,2,0,1
77043,Debit,2025-01-29,2025-01-31,1,2,Late delivery,1,First Class,1,0.150000006,76,Southeast Asia,Puerto Rico,Consumer,1,0,1
77102,Debit,2025-01-30,2025-02-02,4,3,Advance shipping,0,Standard Class,1,0.07,76,Southeast Asia,EE. UU.,Corporate,-1,1,1
77111,Debit,2025-01-30,2025-01-02,4,2,Advance shipping,0,Standard Class,1,0.200000003,76,Oceania,EE. UU.,Corporate,-2,1,1
77110,Debit,2025-01-30,2025-05-02,4,6,Late delivery,1,Standard Class,1,0.25,76,Oceania,EE. UU.,Corporate,2,0,1
77129,Debit,2025-01-30,2025-04-02,2,5,Late delivery,1,Second Class,1,0.200000003,76,Southeast Asia,Puerto Rico,Consumer,3,0,1
77081,Transfer,2025-01-30,2025-01-02,1,2,Shipping canceled,0,First Class,1,0.119999997,76,Southeast Asia,Puerto Rico,Home Office,1,0,1
77091,Transfer,2025-01-30,2025-01-30,0,0,Shipping canceled,0,Same Day,1,0.0,76,Oceania,Puerto Rico,Home Office,0,1,1
77114,Transfer,2025-01-30,2025-04-02,2,5,Late delivery,1,Second Class,1,0.159999996,76,South Asia,Puerto Rico,Home Office,3,0,1
77070,Cash,2025-01-30,2025-05-02,2,6,Late delivery,1,Second Class,1,0.029999999,76,Eastern Asia,EE. UU.,Consumer,4,0,1
77104,Cash,2025-01-30,2025-04-02,2,5,Late delivery,1,Second Class,1,0.050000001,76,Southeast Asia,EE. UU.,Consumer,3,0,1
77130,Payment,2025-01-30,2025-01-02,1,2,Late delivery,1,First Class,1,0.180000007,76,Southeast Asia,EE. UU.,Consumer,1,0,1
77122,Debit,2025-01-30,2025-02-02,4,3,Advance shipping,0,Standard Class,1,0.050000001,76,South Asia,Puerto Rico,Consumer,-1,1,1
77085,Debit,2025-01-30,2025-05-02,4,6,Late delivery,1,Standard Class,1,0.059999999,76,South Asia,Puerto Rico,Consumer,2,0,1
77083,Debit,2025-01-30,2025-03-02,4,4,Shipping on time,0,Standard Class,1,0.090000004,76,South Asia,Puerto Rico,Consumer,0,1,1
77080,Debit,2025-01-30,2025-01-02,1,2,Late delivery,1,First Class,1,0.129999995,76,South Asia,EE. UU.,Corporate,1,0,1
77132,Payment,2025-01-30,2025-02-02,2,3,Late delivery,1,Second Class,1,0.159999996,76,Southeast Asia,EE. UU.,Corporate,1,0,1
77124,Transfer,2025-01-30,2025-04-02,4,5,Late delivery,1,Standard Class,1,0.029999999,76,Oceania,Puerto Rico,Home Office,1,0,1
77116,Transfer,2025-01-30,2025-01-02,4,2,Advance shipping,0,Standard Class,1,0.129999995,76,Southeast Asia,Puerto Rico,Home Office,-2,1,1
77086,Cash,2025-01-30,2025-01-02,4,2,Advance shipping,0,Standard Class,1,0.050000001,76,South Asia,EE. UU.,Consumer,-2,1,1
77078,Cash,2025-01-30,2025-03-02,4,4,Shipping on time,0,Standard Class,1,0.159999996,76,South Asia,EE. UU.,Consumer,0,1,1
77109,Debit,2025-01-30,2025-04-02,4,5,Late delivery,1,Standard Class,1,0.0,76,South Asia,Puerto Rico,Corporate,1,0,1
77076,Debit,2025-01-30,2025-01-02,4,2,Advance shipping,0,Standard Class,1,0.180000007,76,Oceania,Puerto Rico,Corporate,-2,1,1
77133,Debit,2025-01-30,2025-01-02,1,2,Late delivery,1,First Class,1,0.150000006,76,Southeast Asia,EE. UU.,Consumer,1,0,1
77093,Debit,2025-01-30,2025-01-02,1,2,Late delivery,1,First Class,1,0.200000003,76,Oceania,EE. UU.,Consumer,1,0,1
77092,Debit,2025-01-30,2025-01-30,0,0,Shipping on time,0,Same Day,1,0.25,76,Eastern Asia,EE. UU.,Consumer,0,1,1
77100,Payment,2025-01-30,2025-05-02,4,6,Late delivery,1,Standard Class,1,0.100000001,76,Southeast Asia,EE. UU.,Corporate,2,0,1
77073,Payment,2025-01-30,2025-03-02,4,4,Shipping on time,0,Standard Class,1,0.0,76,South Asia,EE. UU.,Corporate,0,1,1
77074,Payment,2025-01-30,2025-04-02,4,5,Late delivery,1,Standard Class,1,0.25,76,South Asia,EE. UU.,Corporate,1,0,1
77096,Debit,2025-01-30,2025-01-02,2,2,Shipping on time,0,Second Class,1,0.159999996,76,South Asia,EE. UU.,Corporate,0,1,1
77128,Debit,2025-01-30,2025-03-02,2,4,Late delivery,1,Second Class,1,0.25,76,Southeast Asia,EE. UU.,Corporate,2,0,1
77108,Debit,2025-01-30,2025-03-02,4,4,Shipping on time,0,Standard Class,1,0.01,76,Oceania,EE. UU.,Corporate,0,1,1
77068,Cash,2025-01-30,2025-03-02,4,4,Shipping on time,0,Standard Class,1,0.050000001,76,Oceania,EE. UU.,Home Office,0,1,1
77125,Debit,2025-01-30,2025-05-02,2,6,Late delivery,1,Second Class,1,0.02,76,Southeast Asia,EE. UU.,Consumer,4,0,1
77136,Transfer,2025-01-30,2025-01-02,1,2,Late delivery,1,First Class,1,0.100000001,76,Eastern Asia,EE. UU.,Corporate,1,0,1
77095,Transfer,2025-01-30,2025-05-02,2,6,Late delivery,1,Second Class,1,0.170000002,76,South Asia,EE. UU.,Corporate,4,0,1
77118,Transfer,2025-01-30,2025-03-02,4,4,Shipping on time,0,Standard Class,1,0.100000001,76,Southeast Asia,EE. UU.,Corporate,0,1,1
77075,Transfer,2025-01-30,2025-05-02,4,6,Late delivery,1,Standard Class,1,0.200000003,76,Southeast Asia,EE. UU.,Corporate,2,0,1
77121,Transfer,2025-01-30,2025-01-02,4,2,Advance shipping,0,Standard Class,1,0.059999999,76,Southeast Asia,EE. UU.,Corporate,-2,1,1
77135,Transfer,2025-01-30,2025-05-02,4,6,Late delivery,1,Standard Class,1,0.119999997,76,Southeast Asia,EE. UU.,Corporate,2,0,1
77098,Payment,2025-01-30,2025-03-02,4,4,Shipping on time,0,Standard Class,1,0.129999995,76,Southeast Asia,EE. UU.,Consumer,0,1,1
77119,Debit,2025-01-30,2025-04-02,4,5,Late delivery,1,Standard Class,1,0.090000004,76,Southeast Asia,EE. UU.,Consumer,1,0,1
77090,Debit,2025-01-30,2025-01-02,1,2,Late delivery,1,First Class,1,0.01,76,Oceania,EE. UU.,Home Office,1,0,1
77071,Transfer,2025-01-30,2025-01-02,1,2,Late delivery,1,First Class,1,0.02,76,Eastern Asia,EE. UU.,Consumer,1,0,1
77097,Transfer,2025-01-30,2025-02-02,2,3,Shipping canceled,0,Second Class,1,0.150000006,76,Southeast Asia,EE. UU.,Consumer,1,0,1
77126,Transfer,2025-01-30,2025-01-02,2,2,Shipping on time,0,Second Class,1,0.01,76,Southeast Asia,EE. UU.,Consumer,0,1,1
77112,Transfer,2025-01-30,2025-02-02,2,3,Late delivery,1,Second Class,1,0.180000007,76,Eastern Asia,Puerto Rico,Corporate,1,0,1
77120,Transfer,2025-01-30,2025-05-02,4,6,Late delivery,1,Standard Class,1,0.07,76,Southeast Asia,Puerto Rico,Corporate,2,0,1
77099,Transfer,2025-01-30,2025-04-02,4,5,Late delivery,1,Standard Class,1,0.119999997,76,Eastern Asia,Puerto Rico,Corporate,1,0,1
77072,Payment,2025-01-30,2025-02-02,4,3,Advance shipping,0,Standard Class,1,0.01,76,Eastern Asia,Puerto Rico,Consumer,-1,1,1
77134,Payment,2025-01-30,2025-04-02,4,5,Late delivery,1,Standard Class,1,0.129999995,76,Southeast Asia,Puerto Rico,Consumer,1,0,1
77088,Transfer,2025-01-30,2025-03-02,4,4,Shipping on time,0,Standard Class,1,0.029999999,76,South Asia,EE. UU.,Consumer,0,1,1
77123,Transfer,2025-01-30,2025-03-02,4,4,Shipping on time,0,Standard Class,1,0.039999999,76,Oceania,EE. UU.,Consumer,0,1,1
77084,Transfer,2025-01-30,2025-04-02,4,5,Shipping canceled,0,Standard Class,1,0.07,76,Oceania,EE. UU.,Consumer,1,0,1
77069,Cash,2025-01-30,2025-04-02,2,5,Late delivery,1,Second Class,1,0.039999999,76,Eastern Asia,Puerto Rico,Home Office,3,0,1
77107,Debit,2025-01-30,2025-02-02,4,3,Advance shipping,0,Standard Class,1,0.02,76,South Asia,Puerto Rico,Home Office,-1,1,1
77105,Debit,2025-01-30,2025-05-02,4,6,Late delivery,1,Standard Class,1,0.039999999,76,Southeast Asia,Puerto Rico,Home Office,2,0,1
77127,Transfer,2025-01-30,2025-02-02,2,3,Late delivery,1,Second Class,1,0.0,76,Southeast Asia,Puerto Rico,Consumer,1,0,1
77087,Transfer,2025-01-30,2025-02-02,4,3,Advance shipping,0,Standard Class,1,0.039999999,76,South Asia,Puerto Rico,Consumer,-1,1,1
77103,Transfer,2025-01-30,2025-03-02,4,4,Shipping on time,0,Standard Class,1,0.059999999,76,Southeast Asia,Puerto Rico,Consumer,0,1,1
77101,Transfer,2025-01-30,2025-01-02,4,2,Advance shipping,0,Standard Class,1,0.090000004,76,South Asia,Puerto Rico,Consumer,-2,1,1
77089,Transfer,2025-01-30,2025-04-02,4,5,Shipping canceled,0,Standard Class,1,0.02,76,South Asia,Puerto Rico,Consumer,1,0,1
77115,Debit,2025-01-30,2025-05-02,4,6,Late delivery,1,Standard Class,1,0.150000006,76,South Asia,EE. UU.,Home Office,2,0,1
77113,Debit,2025-01-30,2025-03-02,4,4,Shipping on time,0,Standard Class,1,0.170000002,76,Eastern Asia,EE. UU.,Home Office,0,1,1
77077,Debit,2025-01-30,2025-02-02,4,3,Advance shipping,0,Standard Class,1,0.170000002,76,Southeast Asia,EE. UU.,Home Office,-1,1,1
77106,Transfer,2025-01-30,2025-01-02,4,2,Advance shipping,0,Standard Class,1,0.029999999,76,South Asia,EE. UU.,Home Office,-2,1,1
77082,Transfer,2025-01-30,2025-02-02,4,3,Shipping canceled,0,Standard Class,1,0.100000001,76,Southeast Asia,EE. UU.,Home Office,-1,1,1
77117,Transfer,2025-01-30,2025-02-02,4,3,Shipping canceled,0,Standard Class,1,0.119999997,76,Southeast Asia,EE. UU.,Home Office,-1,1,1
77094,Cash,2025-01-30,2025-04-02,4,5,Late delivery,1,Standard Class,1,0.180000007,76,South Asia,Puerto Rico,Consumer,1,0,1
77079,Debit,2025-01-30,2025-01-02,1,2,Late delivery,1,First Class,1,0.150000006,76,South Asia,Puerto Rico,Consumer,1,0,1
77131,Debit,2025-01-30,2025-01-02,1,2,Late delivery,1,First Class,1,0.170000002,76,Southeast Asia,Puerto Rico,Consumer,1,0,1
77202,Debit,2025-01-31,2025-01-16,4,3,Advance shipping,0,Standard Class,1,0.039999999,73,Southeast Asia,Puerto Rico,Consumer,-1,1,1
77169,Debit,2025-01-31,2025-05-02,4,5,Late delivery,1,Standard Class,1,0.150000006,76,Southeast Asia,EE. UU.,Corporate,1,0,1
77146,Debit,2025-01-31,2025-02-02,4,2,Advance shipping,0,Standard Class,1,0.25,76,Eastern Asia,EE. UU.,Corporate,-2,1,1
77153,Debit,2025-01-31,2025-04-02,2,4,Late delivery,1,Second Class,1,0.119999997,76,South Asia,Puerto Rico,Consumer,2,0,1
77166,Debit,2025-01-31,2025-02-02,2,2,Shipping on time,0,Second Class,1,0.180000007,76,Eastern Asia,Puerto Rico,Consumer,0,1,1
77150,Cash,2025-01-31,2025-06-02,4,6,Late delivery,1,Standard Class,1,0.159999996,76,Southeast Asia,Puerto Rico,Corporate,2,0,1
77187,Transfer,2025-01-31,2025-02-02,1,2,Late delivery,1,First Class,1,0.150000006,76,Southeast Asia,Puerto Rico,Home Office,1,0,1
77154,Cash,2025-01-31,2025-05-02,2,5,Late delivery,1,Second Class,1,0.100000001,76,Southeast Asia,EE. UU.,Consumer,3,0,1
77204,Cash,2025-01-31,2025-01-02,0,1,Late delivery,1,Same Day,1,0.119999997,75,Oceania,EE. UU.,Corporate,1,0,1
77199,Payment,2025-01-31,2025-02-02,1,2,Late delivery,1,First Class,1,0.0,76,Oceania,EE. UU.,Consumer,1,0,1
77145,Debit,2025-01-31,2025-06-02,4,6,Late delivery,1,Standard Class,1,0.0,76,Eastern Asia,Puerto Rico,Consumer,2,0,1
77157,Debit,2025-01-31,2025-03-02,4,3,Advance shipping,0,Standard Class,1,0.059999999,76,South Asia,Puerto Rico,Consumer,-1,1,1
77141,Cash,2025-01-31,2025-02-02,4,2,Advance shipping,0,Standard Class,1,0.039999999,76,South Asia,EE. UU.,Corporate,-2,1,1
77140,Cash,2025-01-31,2025-06-02,4,6,Late delivery,1,Standard Class,1,0.050000001,76,South Asia,EE. UU.,Corporate,2,0,1
77139,Cash,2025-01-31,2025-05-02,4,5,Late delivery,1,Standard Class,1,0.059999999,76,South Asia,EE. UU.,Corporate,1,0,1
77137,Payment,2025-01-31,2025-02-02,1,2,Late delivery,1,First Class,1,0.090000004,76,South Asia,EE. UU.,Corporate,1,0,1
77152,Payment,2025-01-31,2025-03-02,2,3,Late delivery,1,Second Class,1,0.129999995,76,South Asia,EE. UU.,Corporate,1,0,1
77170,Transfer,2025-01-31,2025-06-02,4,6,Late delivery,1,Standard Class,1,0.129999995,76,Southeast Asia,Puerto Rico,Home Office,2,0,1
77156,Payment,2025-01-31,2025-02-02,2,2,Shipping on time,0,Second Class,1,0.07,76,South Asia,EE. UU.,Consumer,0,1,1
77138,Debit,2025-01-31,2025-04-02,4,4,Shipping on time,0,Standard Class,1,0.07,76,South Asia,Puerto Rico,Corporate,0,1,1
77183,Debit,2025-01-31,2025-04-02,4,4,Shipping on time,0,Standard Class,1,0.200000003,76,Oceania,Puerto Rico,Corporate,0,1,1
77147,Debit,2025-01-31,2025-02-02,1,2,Late delivery,1,First Class,1,0.200000003,76,Southeast Asia,EE. UU.,Consumer,1,0,1
77158,Payment,2025-01-31,2025-04-02,4,4,Shipping on time,0,Standard Class,1,0.050000001,76,Eastern Asia,EE. UU.,Corporate,0,1,1
77175,Payment,2025-01-31,2025-06-02,4,6,Late delivery,1,Standard Class,1,0.059999999,76,South Asia,EE. UU.,Corporate,2,0,1
77167,Debit,2025-01-31,2025-03-02,2,3,Late delivery,1,Second Class,1,0.170000002,76,Eastern Asia,EE. UU.,Corporate,1,0,1
77203,Payment,2025-01-31,2025-04-02,4,4,Shipping on time,0,Standard Class,1,0.059999999,74,Southeast Asia,EE. UU.,Corporate,0,1,1
77198,Cash,2025-01-31,2025-02-02,1,2,Late delivery,1,First Class,1,0.01,76,South Asia,EE. UU.,Home Office,1,0,1
77188,Cash,2025-01-31,2025-02-02,1,2,Late delivery,1,First Class,1,0.129999995,76,Oceania,EE. UU.,Home Office,1,0,1
77186,Cash,2025-01-31,2025-02-02,4,2,Advance shipping,0,Standard Class,1,0.159999996,76,Southeast Asia,EE. UU.,Home Office,-2,1,1
77165,Debit,2025-01-31,2025-06-02,2,6,Late delivery,1,Second Class,1,0.200000003,76,Eastern Asia,EE. UU.,Consumer,4,0,1
77149,Transfer,2025-01-31,2025-02-02,1,2,Late delivery,1,First Class,1,0.170000002,76,Southeast Asia,EE. UU.,Corporate,1,0,1
77178,Transfer,2025-01-31,2025-04-02,2,4,Late delivery,1,Second Class,1,0.029999999,76,Oceania,EE. UU.,Corporate,2,0,1
77151,Transfer,2025-01-31,2025-02-02,2,2,Shipping on time,0,Second Class,1,0.150000006,76,Southeast Asia,EE. UU.,Corporate,0,1,1
77168,Transfer,2025-01-31,2025-04-02,2,4,Late delivery,1,Second Class,1,0.159999996,76,Southeast Asia,EE. UU.,Corporate,2,0,1
77193,Transfer,2025-01-31,2025-04-02,4,4,Shipping on time,0,Standard Class,1,0.059999999,76,Oceania,EE. UU.,Corporate,0,1,1
77173,Transfer,2025-01-31,2025-04-02,4,4,Shipping on time,0,Standard Class,1,0.090000004,76,Oceania,EE. UU.,Corporate,0,1,1
77184,Transfer,2025-01-31,2025-05-02,4,5,Shipping canceled,0,Standard Class,1,0.180000007,76,Oceania,EE. UU.,Corporate,1,0,1
77163,Payment,2025-01-31,2025-04-02,4,4,Shipping on time,0,Standard Class,1,0.0,76,Southeast Asia,EE. UU.,Consumer,0,1,1
77161,Payment,2025-01-31,2025-02-02,4,2,Advance shipping,0,Standard Class,1,0.02,76,Eastern Asia,EE. UU.,Consumer,-2,1,1
77179,Payment,2025-01-31,2025-05-02,4,5,Late delivery,1,Standard Class,1,0.02,76,Eastern Asia,EE. UU.,Consumer,1,0,1
77174,Payment,2025-01-31,2025-05-02,4,5,Late delivery,1,Standard Class,1,0.07,76,Oceania,Puerto Rico,Corporate,1,0,1
77172,Payment,2025-01-31,2025-03-02,4,3,Advance shipping,0,Standard Class,1,0.100000001,76,Oceania,Puerto Rico,Corporate,-1,1,1
77181,Debit,2025-01-31,2025-02-02,4,2,Advance shipping,0,Standard Class,1,0.0,76,Southeast Asia,EE. UU.,Consumer,-2,1,1
77143,Debit,2025-01-31,2025-04-02,4,4,Shipping on time,0,Standard Class,1,0.02,76,Eastern Asia,EE. UU.,Consumer,0,1,1
77159,Debit,2025-01-31,2025-05-02,4,5,Late delivery,1,Standard Class,1,0.039999999,76,Eastern Asia,EE. UU.,Consumer,1,0,1
77176,Debit,2025-01-31,2025-02-02,4,2,Advance shipping,0,Standard Class,1,0.050000001,76,South Asia,EE. UU.,Consumer,-2,1,1
77190,Debit,2025-01-31,2025-06-02,4,6,Late delivery,1,Standard Class,1,0.100000001,76,Eastern Asia,EE. UU.,Consumer,2,0,1
77201,Debit,2025-01-31,2025-02-02,4,2,Advance shipping,0,Standard Class,1,0.200000003,76,Southeast Asia,EE. UU.,Consumer,-2,1,1
77196,Debit,2025-01-31,2025-02-02,2,2,Shipping on time,0,Second Class,1,0.029999999,76,Oceania,EE. UU.,Home Office,0,1,1
77164,Transfer,2025-01-31,2025-05-02,2,5,Late delivery,1,Second Class,1,0.25,76,South Asia,EE. UU.,Consumer,3,0,1
77180,Transfer,2025-01-31,2025-06-02,2,6,Late delivery,1,Second Class,1,0.01,76,Southeast Asia,Puerto Rico,Corporate,4,0,1
77194,Payment,2025-01-31,2025-05-02,2,5,Late delivery,1,Second Class,1,0.050000001,76,Oceania,Puerto Rico,Consumer,3,0,1
77162,Payment,2025-01-31,2025-03-02,4,3,Advance shipping,0,Standard Class,1,0.01,76,Southeast Asia,Puerto Rico,Consumer,-1,1,1
77155,Payment,2025-01-31,2025-06-02,4,6,Late delivery,1,Standard Class,1,0.090000004,76,South Asia,Puerto Rico,Consumer,2,0,1
77144,Transfer,2025-01-31,2025-05-02,4,5,Late delivery,1,Standard Class,1,0.01,76,Eastern Asia,EE. UU.,Consumer,1,0,1
77191,Transfer,2025-01-31,2025-02-02,4,2,Advance shipping,0,Standard Class,1,0.090000004,76,Oceania,EE. UU.,Consumer,-2,1,1
77197,Debit,2025-01-31,2025-03-02,2,3,Late delivery,1,Second Class,1,0.02,76,Southeast Asia,Puerto Rico,Home Office,1,0,1
77189,Debit,2025-01-31,2025-05-02,2,5,Late delivery,1,Second Class,1,0.119999997,76,Oceania,Puerto Rico,Home Office,3,0,1
77185,Debit,2025-01-31,2025-06-02,4,6,Late delivery,1,Standard Class,1,0.170000002,76,South Asia,Puerto Rico,Home Office,2,0,1
77148,Transfer,2025-01-31,2025-02-02,1,2,Late delivery,1,First Class,1,0.180000007,76,Eastern Asia,Puerto Rico,Consumer,1,0,1
77142,Transfer,2025-01-31,2025-03-02,4,3,Advance shipping,0,Standard Class,1,0.029999999,76,Eastern Asia,Puerto Rico,Consumer,-1,1,1
77192,Transfer,2025-01-31,2025-03-02,4,3,Advance shipping,0,Standard Class,1,0.07,76,Oceania,Puerto Rico,Consumer,-1,1,1
77200,Transfer,2025-01-31,2025-06-02,4,6,Late delivery,1,Standard Class,1,0.25,76,Southeast Asia,Puerto Rico,Consumer,2,0,1
77171,Debit,2025-01-31,2025-02-02,4,2,Advance shipping,0,Standard Class,1,0.119999997,76,Southeast Asia,EE. UU.,Home Office,-2,1,1
77195,Transfer,2025-01-31,2025-02-02,1,2,Late delivery,1,First Class,1,0.039999999,76,Oceania,EE. UU.,Home Office,1,0,1
