Order_Id,Type,Order_Date(DateOrders),Shipping_Date(DateOrders),Days_for_Shipment(scheduled),Days_for_Shipping(real),Delivery_Status,Late_Delivery_Risk,Shipping_Mode,Order_Item_Quantity,Order_Item_Discount_Rate,Product_Category_Id,Order_Region,Customer_Country,Customer_Segment
76994,Cash,28-01-2025,02-02-2025,4,5,Late delivery,1,Standard Class,1,0.07,76,South Asia,EE. UU.,Corporate
76995,Payment,28-01-2025,02-03-2025,2,6,Late delivery,1,Second Class,1,0.059999999,76,South Asia,EE. UU.,Corporate
76986,Payment,28-01-2025,30-01-2025,2,2,Shipping on time,0,Second Class,1,0.180000007,76,Southeast Asia,EE. UU.,Consumer
76960,Debit,28-01-2025,02-03-2025,4,6,Late delivery,1,Standard Class,1,0.050000001,76,Oceania,Puerto Rico,Corporate
76971,Debit,28-01-2025,30-01-2025,4,2,Advance shipping,0,Standard Class,1,0.150000006,76,Oceania,Puerto Rico,Corporate
76972,Payment,28-01-2025,31-01-2025,4,3,Advance shipping,0,Standard Class,1,0.129999995,76,Eastern Asia,EE. UU.,Corporate
76943,Cash,28-01-2025,30-01-2025,1,2,Late delivery,1,First Class,1,0.039999999,76,Oceania,EE. UU.,Home Office
76956,Cash,28-01-2025,28-01-2025,0,0,Shipping on time,0,Same Day,1,0.100000001,76,Oceania,EE. UU.,Home Office
76964,Cash,28-01-2025,02-02-2025,2,5,Late delivery,1,Second Class,1,0.01,76,Oceania,EE. UU.,Home Office
76981,Cash,28-01-2025,30-01-2025,2,2,Shipping on time,0,Second Class,1,0.02,76,Eastern Asia,EE. UU.,Home Office
76961,Debit,28-01-2025,30-01-2025,2,2,Shipping on time,0,Second Class,1,0.039999999,76,Oceania,EE. UU.,Consumer
76954,Payment,28-01-2025,28-01-2025,0,0,Shipping on time,0,Same Day,1,0.129999995,76,South Asia,Puerto Rico,Corporate
76959,Transfer,28-01-2025,02-02-2025,2,5,Shipping canceled,0,Second Class,1,0.059999999,76,Oceania,EE. UU.,Corporate
76978,Transfer,28-01-2025,02-01-2025,4,4,Shipping on time,0,Standard Class,1,0.050000001,76,Eastern Asia,EE. UU.,Corporate
76953,Transfer,28-01-2025,02-01-2025,4,4,Shipping on time,0,Standard Class,1,0.150000006,76,South Asia,EE. UU.,Corporate
76944,Transfer,28-01-2025,02-02-2025,4,5,Late delivery,1,Standard Class,1,0.029999999,76,Oceania,EE. UU.,Corporate
76974,Payment,28-01-2025,02-02-2025,4,5,Late delivery,1,Standard Class,1,0.100000001,76,Oceania,EE. UU.,Consumer
76991,Payment,28-01-2025,30-01-2025,4,2,Advance shipping,0,Standard Class,1,0.119999997,76,South Asia,EE. UU.,Consumer
76993,Payment,28-01-2025,02-01-2025,4,4,Shipping on time,0,Standard Class,1,0.090000004,76,South Asia,Puerto Rico,Corporate
76999,Debit,28-01-2025,02-02-2025,4,5,Late delivery,1,Standard Class,1,0.02,76,Southeast Asia,EE. UU.,Consumer
76998,Debit,28-01-2025,02-01-2025,4,4,Shipping on time,0,Standard Class,1,0.029999999,76,Southeast Asia,EE. UU.,Consumer
76937,Debit,28-01-2025,31-01-2025,4,3,Advance shipping,0,Standard Class,1,0.119999997,76,Oceania,EE. UU.,Consumer
76935,Debit,28-01-2025,02-03-2025,4,6,Late delivery,1,Standard Class,1,0.150000006,76,Oceania,EE. UU.,Consumer
76934,Debit,28-01-2025,02-02-2025,4,5,Late delivery,1,Standard Class,1,0.159999996,76,Southeast Asia,EE. UU.,Consumer
76984,Debit,28-01-2025,02-02-2025,4,5,Late delivery,1,Standard Class,1,0.25,76,Southeast Asia,EE. UU.,Consumer
76947,Debit,28-01-2025,30-01-2025,1,2,Late delivery,1,First Class,1,0,76,Oceania,EE. UU.,Home Office
76932,Debit,28-01-2025,30-01-2025,1,2,Late delivery,1,First Class,1,0.180000007,76,Southeast Asia,EE. UU.,Home Office
76931,Debit,28-01-2025,30-01-2025,1,2,Late delivery,1,First Class,1,0.200000003,76,Southeast Asia,EE. UU.,Home Office
76967,Debit,28-01-2025,31-01-2025,2,3,Late delivery,1,Second Class,1,0.200000003,76,Southeast Asia,EE. UU.,Home Office
76983,Transfer,28-01-2025,30-01-2025,1,2,Late delivery,1,First Class,1,0,76,Southeast Asia,EE. UU.,Consumer
76997,Transfer,28-01-2025,30-01-2025,1,2,Late delivery,1,First Class,1,0.039999999,76,Southeast Asia,EE. UU.,Consumer
76973,Transfer,28-01-2025,02-01-2025,2,4,Shipping canceled,0,Second Class,1,0.119999997,76,Eastern Asia,EE. UU.,Consumer
76963,Transfer,28-01-2025,02-01-2025,2,4,Late delivery,1,Second Class,1,0.02,76,Oceania,EE. UU.,Consumer
76962,Transfer,28-01-2025,31-01-2025,2,3,Late delivery,1,Second Class,1,0.029999999,76,Oceania,EE. UU.,Consumer
76989,Transfer,28-01-2025,02-02-2025,2,5,Late delivery,1,Second Class,1,0.150000006,76,South Asia,EE. UU.,Consumer
76985,Payment,28-01-2025,29-01-2025,0,1,Late delivery,1,Same Day,1,0.200000003,76,Southeast Asia,Puerto Rico,Consumer
76970,Transfer,28-01-2025,02-03-2025,4,6,Late delivery,1,Standard Class,1,0.159999996,76,Southeast Asia,EE. UU.,Consumer
76957,Cash,28-01-2025,28-01-2025,0,0,Shipping on time,0,Same Day,1,0.090000004,76,Oceania,Puerto Rico,Home Office
76982,Debit,28-01-2025,31-01-2025,2,3,Late delivery,1,Second Class,1,0.01,76,Southeast Asia,Puerto Rico,Home Office
76996,Debit,28-01-2025,30-01-2025,2,2,Shipping on time,0,Second Class,1,0.050000001,76,South Asia,Puerto Rico,Home Office
76946,Debit,28-01-2025,30-01-2025,4,2,Advance shipping,0,Standard Class,1,0.01,76,Oceania,Puerto Rico,Home Office
76950,Debit,28-01-2025,02-03-2025,4,6,Late delivery,1,Standard Class,1,0.180000007,76,Southeast Asia,Puerto Rico,Home Office
76969,Debit,28-01-2025,02-02-2025,4,5,Late delivery,1,Standard Class,1,0.170000002,76,Southeast Asia,Puerto Rico,Home Office
76941,Payment,28-01-2025,30-01-2025,1,2,Late delivery,1,First Class,1,0.059999999,76,Southeast Asia,Puerto Rico,Home Office
76988,Payment,28-01-2025,30-01-2025,1,2,Late delivery,1,First Class,1,0.159999996,76,Southeast Asia,Puerto Rico,Home Office
76948,Payment,28-01-2025,30-01-2025,1,2,Late delivery,1,First Class,1,0.25,76,Oceania,Puerto Rico,Home Office
76977,Transfer,28-01-2025,31-01-2025,4,3,Advance shipping,0,Standard Class,1,0.059999999,76,Oceania,Puerto Rico,Consumer
76975,Transfer,28-01-2025,02-03-2025,4,6,Late delivery,1,Standard Class,1,0.090000004,76,Oceania,Puerto Rico,Consumer
76952,Debit,28-01-2025,31-01-2025,4,3,Advance shipping,0,Standard Class,1,0.159999996,76,South Asia,EE. UU.,Home Office
76949,Debit,28-01-2025,02-02-2025,4,5,Late delivery,1,Standard Class,1,0.200000003,76,South Asia,EE. UU.,Home Office
76940,Payment,28-01-2025,30-01-2025,1,2,Late delivery,1,First Class,1,0.07,76,Southeast Asia,EE. UU.,Home Office
76965,Payment,28-01-2025,02-03-2025,2,6,Late delivery,1,Second Class,1,0,76,Oceania,EE. UU.,Home Office
76945,Payment,28-01-2025,02-03-2025,4,6,Late delivery,1,Standard Class,1,0.02,76,Oceania,EE. UU.,Home Office
76968,Payment,28-01-2025,02-01-2025,4,4,Shipping on time,0,Standard Class,1,0.180000007,76,South Asia,EE. UU.,Home Office
76951,Payment,28-01-2025,30-01-2025,4,2,Advance shipping,0,Standard Class,1,0.170000002,76,Southeast Asia,EE. UU.,Home Office
76955,Transfer,28-01-2025,28-01-2025,0,0,Shipping on time,0,Same Day,1,0.119999997,76,Oceania,EE. UU.,Home Office
76979,Transfer,28-01-2025,29-01-2025,0,1,Late delivery,1,Same Day,1,0.039999999,76,Eastern Asia,EE. UU.,Home Office
76958,Transfer,28-01-2025,28-01-2025,0,0,Shipping on time,0,Same Day,1,0.07,76,Oceania,EE. UU.,Home Office
76939,Transfer,28-01-2025,02-02-2025,4,5,Late delivery,1,Standard Class,1,0.090000004,76,Southeast Asia,EE. UU.,Home Office
77039,Debit,29-01-2025,02-03-2025,4,5,Late delivery,1,Standard Class,1,0.200000003,76,Southeast Asia,EE. UU.,Corporate
77041,Debit,29-01-2025,31-01-2025,2,2,Shipping on time,0,Second Class,1,0.170000002,76,Eastern Asia,Puerto Rico,Consumer
77064,Debit,29-01-2025,02-03-2025,4,5,Late delivery,1,Standard Class,1,0.100000001,76,Southeast Asia,EE. UU.,Corporate
77046,Debit,29-01-2025,31-01-2025,4,2,Advance shipping,0,Standard Class,1,0.100000001,76,Oceania,Puerto Rico,Consumer
77063,Debit,29-01-2025,02-02-2025,4,4,Shipping on time,0,Standard Class,1,0.119999997,76,Southeast Asia,Puerto Rico,Consumer
77047,Cash,29-01-2025,02-01-2025,4,3,Advance shipping,0,Standard Class,1,0.090000004,76,Oceania,EE. UU.,Corporate
77007,Debit,29-01-2025,31-01-2025,1,2,Late delivery,1,First Class,1,0.150000006,76,Eastern Asia,EE. UU.,Corporate
77011,Payment,29-01-2025,31-01-2025,2,2,Shipping on time,0,Second Class,1,0.090000004,76,Southeast Asia,EE. UU.,Corporate
77031,Transfer,29-01-2025,31-01-2025,4,2,Advance shipping,0,Standard Class,1,0.059999999,76,Eastern Asia,Puerto Rico,Home Office
77040,Cash,29-01-2025,02-04-2025,4,6,Late delivery,1,Standard Class,1,0.180000007,76,Oceania,EE. UU.,Consumer
77006,Debit,29-01-2025,31-01-2025,2,2,Shipping on time,0,Second Class,1,0.159999996,76,Oceania,Puerto Rico,Corporate
77065,Debit,29-01-2025,02-04-2025,4,6,Late delivery,1,Standard Class,1,0.090000004,76,Southeast Asia,Puerto Rico,Corporate
77026,Debit,29-01-2025,31-01-2025,4,2,Advance shipping,0,Standard Class,1,0.129999995,76,Southeast Asia,Puerto Rico,Corporate
77038,Debit,29-01-2025,02-02-2025,4,4,Shipping on time,0,Standard Class,1,0.25,76,Southeast Asia,Puerto Rico,Corporate
77049,Debit,29-01-2025,31-01-2025,1,2,Late delivery,1,First Class,1,0.059999999,76,South Asia,EE. UU.,Consumer
77044,Debit,29-01-2025,31-01-2025,1,2,Late delivery,1,First Class,1,0.129999995,76,Southeast Asia,EE. UU.,Consumer
77048,Payment,29-01-2025,02-02-2025,4,4,Shipping on time,0,Standard Class,1,0.07,76,South Asia,EE. UU.,Corporate
77014,Debit,29-01-2025,02-03-2025,2,5,Late delivery,1,Second Class,1,0.050000001,76,South Asia,EE. UU.,Consumer
77013,Debit,29-01-2025,02-02-2025,2,4,Late delivery,1,Second Class,1,0.059999999,76,South Asia,EE. UU.,Consumer
77008,Debit,29-01-2025,02-02-2025,2,4,Late delivery,1,Second Class,1,0.129999995,76,Eastern Asia,EE. UU.,Consumer
77004,Debit,29-01-2025,02-03-2025,2,5,Late delivery,1,Second Class,1,0.180000007,76,Oceania,EE. UU.,Consumer
77037,Transfer,29-01-2025,02-01-2025,2,3,Late delivery,1,Second Class,1,0,76,Oceania,EE. UU.,Corporate
77005,Transfer,29-01-2025,02-04-2025,4,6,Late delivery,1,Standard Class,1,0.170000002,76,Oceania,EE. UU.,Corporate
77002,Transfer,29-01-2025,02-01-2025,4,3,Advance shipping,0,Standard Class,1,0.25,76,South Asia,EE. UU.,Corporate
77001,Payment,29-01-2025,31-01-2025,4,2,Advance shipping,0,Standard Class,1,0,76,South Asia,EE. UU.,Consumer
77054,Payment,29-01-2025,02-03-2025,4,5,Late delivery,1,Standard Class,1,0.01,76,Southeast Asia,EE. UU.,Consumer
77051,Payment,29-01-2025,31-01-2025,4,2,Advance shipping,0,Standard Class,1,0.039999999,76,Southeast Asia,EE. UU.,Consumer
77025,Payment,29-01-2025,02-04-2025,4,6,Late delivery,1,Standard Class,1,0.150000006,76,Southeast Asia,EE. UU.,Consumer
77060,Payment,29-01-2025,02-04-2025,4,6,Late delivery,1,Standard Class,1,0.159999996,76,Southeast Asia,EE. UU.,Consumer
77023,Payment,29-01-2025,02-02-2025,4,4,Shipping on time,0,Standard Class,1,0.170000002,76,Southeast Asia,EE. UU.,Consumer
77020,Payment,29-01-2025,02-04-2025,4,6,Late delivery,1,Standard Class,1,0.25,76,Southeast Asia,EE. UU.,Consumer
77053,Debit,29-01-2025,02-02-2025,4,4,Shipping on time,0,Standard Class,1,0.02,76,South Asia,EE. UU.,Consumer
77027,Debit,29-01-2025,02-01-2025,4,3,Advance shipping,0,Standard Class,1,0.119999997,76,Eastern Asia,EE. UU.,Consumer
77062,Debit,29-01-2025,02-01-2025,4,3,Advance shipping,0,Standard Class,1,0.129999995,76,Southeast Asia,EE. UU.,Consumer
77042,Debit,29-01-2025,02-01-2025,4,3,Advance shipping,0,Standard Class,1,0.159999996,76,Oceania,EE. UU.,Consumer
77021,Debit,29-01-2025,31-01-2025,4,2,Advance shipping,0,Standard Class,1,0.200000003,76,Oceania,EE. UU.,Consumer
77019,Debit,29-01-2025,02-03-2025,4,5,Late delivery,1,Standard Class,1,0,76,South Asia,EE. UU.,Consumer
77017,Debit,29-01-2025,02-01-2025,4,3,Advance shipping,0,Standard Class,1,0.02,76,Oceania,EE. UU.,Consumer
77056,Debit,29-01-2025,31-01-2025,4,2,Advance shipping,0,Standard Class,1,0.25,76,Oceania,EE. UU.,Consumer
77033,Debit,29-01-2025,31-01-2025,1,2,Late delivery,1,First Class,1,0.039999999,76,Southeast Asia,EE. UU.,Home Office
77029,Debit,29-01-2025,29-01-2025,0,0,Shipping on time,0,Same Day,1,0.090000004,76,Eastern Asia,EE. UU.,Home Office
77035,Debit,29-01-2025,02-04-2025,2,6,Late delivery,1,Second Class,1,0.02,76,South Asia,EE. UU.,Home Office
77009,Debit,29-01-2025,02-03-2025,2,5,Late delivery,1,Second Class,1,0.119999997,76,Eastern Asia,EE. UU.,Home Office
77036,Transfer,29-01-2025,31-01-2025,2,2,Shipping canceled,0,Second Class,1,0.01,76,South Asia,Puerto Rico,Corporate
77000,Transfer,29-01-2025,02-04-2025,2,6,Late delivery,1,Second Class,1,0.01,76,South Asia,Puerto Rico,Corporate
77010,Transfer,29-01-2025,02-04-2025,4,6,Late delivery,1,Standard Class,1,0.100000001,76,Oceania,Puerto Rico,Corporate
77061,Payment,29-01-2025,31-01-2025,4,2,Advance shipping,0,Standard Class,1,0.150000006,76,Southeast Asia,Puerto Rico,Consumer
77024,Payment,29-01-2025,02-03-2025,4,5,Late delivery,1,Standard Class,1,0.159999996,76,Southeast Asia,Puerto Rico,Consumer
77059,Payment,29-01-2025,02-03-2025,4,5,Late delivery,1,Standard Class,1,0.170000002,76,Southeast Asia,Puerto Rico,Consumer
77022,Payment,29-01-2025,02-01-2025,4,3,Advance shipping,0,Standard Class,1,0.180000007,76,Southeast Asia,Puerto Rico,Consumer
77057,Payment,29-01-2025,02-01-2025,4,3,Advance shipping,0,Standard Class,1,0.200000003,76,Oceania,Puerto Rico,Consumer
77003,Payment,29-01-2025,02-02-2025,4,4,Shipping on time,0,Standard Class,1,0.200000003,76,Oceania,Puerto Rico,Consumer
77058,Transfer,29-01-2025,02-02-2025,4,4,Shipping on time,0,Standard Class,1,0.180000007,76,Oceania,EE. UU.,Consumer
77015,Debit,29-01-2025,02-04-2025,2,6,Late delivery,1,Second Class,1,0.039999999,76,Oceania,Puerto Rico,Home Office
77028,Debit,29-01-2025,02-02-2025,2,4,Late delivery,1,Second Class,1,0.100000001,76,Eastern Asia,Puerto Rico,Home Office
77055,Debit,29-01-2025,02-04-2025,4,6,Late delivery,1,Standard Class,1,0,76,South Asia,Puerto Rico,Home Office
77012,Transfer,29-01-2025,02-01-2025,2,3,Late delivery,1,Second Class,1,0.07,76,Oceania,Puerto Rico,Consumer
77052,Transfer,29-01-2025,02-01-2025,4,3,Advance shipping,0,Standard Class,1,0.029999999,76,Eastern Asia,Puerto Rico,Consumer
77050,Transfer,29-01-2025,02-04-2025,4,6,Late delivery,1,Standard Class,1,0.050000001,76,Southeast Asia,Puerto Rico,Consumer
77067,Debit,29-01-2025,02-01-2025,4,3,Advance shipping,0,Standard Class,1,0.059999999,76,Oceania,EE. UU.,Home Office
77030,Debit,29-01-2025,02-04-2025,4,6,Late delivery,1,Standard Class,1,0.07,76,Eastern Asia,EE. UU.,Home Office
77034,Payment,29-01-2025,31-01-2025,1,2,Late delivery,1,First Class,1,0.029999999,76,Oceania,EE. UU.,Home Office
77016,Payment,29-01-2025,31-01-2025,2,2,Shipping on time,0,Second Class,1,0.029999999,76,Oceania,EE. UU.,Home Office
77032,Payment,29-01-2025,02-01-2025,4,3,Advance shipping,0,Standard Class,1,0.050000001,76,Southeast Asia,EE. UU.,Home Office
77066,Payment,29-01-2025,31-01-2025,4,2,Advance shipping,0,Standard Class,1,0.07,76,Oceania,EE. UU.,Home Office
77045,Payment,29-01-2025,02-04-2025,4,6,Late delivery,1,Standard Class,1,0.119999997,76,Southeast Asia,EE. UU.,Home Office
77018,Cash,29-01-2025,02-02-2025,2,4,Late delivery,1,Second Class,1,0.01,76,Southeast Asia,Puerto Rico,Consumer
77043,Debit,29-01-2025,31-01-2025,1,2,Late delivery,1,First Class,1,0.150000006,76,Southeast Asia,Puerto Rico,Consumer
77102,Debit,30-01-2025,02-02-2025,4,3,Advance shipping,0,Standard Class,1,0.07,76,Southeast Asia,EE. UU.,Corporate
77111,Debit,30-01-2025,02-01-2025,4,2,Advance shipping,0,Standard Class,1,0.200000003,76,Oceania,EE. UU.,Corporate
77110,Debit,30-01-2025,02-05-2025,4,6,Late delivery,1,Standard Class,1,0.25,76,Oceania,EE. UU.,Corporate
77129,Debit,30-01-2025,02-04-2025,2,5,Late delivery,1,Second Class,1,0.200000003,76,Southeast Asia,Puerto Rico,Consumer
77081,Transfer,30-01-2025,02-01-2025,1,2,Shipping canceled,0,First Class,1,0.119999997,76,Southeast Asia,Puerto Rico,Home Office
77091,Transfer,30-01-2025,30-01-2025,0,0,Shipping canceled,0,Same Day,1,0,76,Oceania,Puerto Rico,Home Office
77114,Transfer,30-01-2025,02-04-2025,2,5,Late delivery,1,Second Class,1,0.159999996,76,South Asia,Puerto Rico,Home Office
77070,Cash,30-01-2025,02-05-2025,2,6,Late delivery,1,Second Class,1,0.029999999,76,Eastern Asia,EE. UU.,Consumer
77104,Cash,30-01-2025,02-04-2025,2,5,Late delivery,1,Second Class,1,0.050000001,76,Southeast Asia,EE. UU.,Consumer
77130,Payment,30-01-2025,02-01-2025,1,2,Late delivery,1,First Class,1,0.180000007,76,Southeast Asia,EE. UU.,Consumer
77122,Debit,30-01-2025,02-02-2025,4,3,Advance shipping,0,Standard Class,1,0.050000001,76,South Asia,Puerto Rico,Consumer
77085,Debit,30-01-2025,02-05-2025,4,6,Late delivery,1,Standard Class,1,0.059999999,76,South Asia,Puerto Rico,Consumer
77083,Debit,30-01-2025,02-03-2025,4,4,Shipping on time,0,Standard Class,1,0.090000004,76,South Asia,Puerto Rico,Consumer
77080,Debit,30-01-2025,02-01-2025,1,2,Late delivery,1,First Class,1,0.129999995,76,South Asia,EE. UU.,Corporate
77132,Payment,30-01-2025,02-02-2025,2,3,Late delivery,1,Second Class,1,0.159999996,76,Southeast Asia,EE. UU.,Corporate
77124,Transfer,30-01-2025,02-04-2025,4,5,Late delivery,1,Standard Class,1,0.029999999,76,Oceania,Puerto Rico,Home Office
77116,Transfer,30-01-2025,02-01-2025,4,2,Advance shipping,0,Standard Class,1,0.129999995,76,Southeast Asia,Puerto Rico,Home Office
77086,Cash,30-01-2025,02-01-2025,4,2,Advance shipping,0,Standard Class,1,0.050000001,76,South Asia,EE. UU.,Consumer
77078,Cash,30-01-2025,02-03-2025,4,4,Shipping on time,0,Standard Class,1,0.159999996,76,South Asia,EE. UU.,Consumer
77109,Debit,30-01-2025,02-04-2025,4,5,Late delivery,1,Standard Class,1,0,76,South Asia,Puerto Rico,Corporate
77076,Debit,30-01-2025,02-01-2025,4,2,Advance shipping,0,Standard Class,1,0.180000007,76,Oceania,Puerto Rico,Corporate
77133,Debit,30-01-2025,02-01-2025,1,2,Late delivery,1,First Class,1,0.150000006,76,Southeast Asia,EE. UU.,Consumer
77093,Debit,30-01-2025,02-01-2025,1,2,Late delivery,1,First Class,1,0.200000003,76,Oceania,EE. UU.,Consumer
77092,Debit,30-01-2025,30-01-2025,0,0,Shipping on time,0,Same Day,1,0.25,76,Eastern Asia,EE. UU.,Consumer
77100,Payment,30-01-2025,02-05-2025,4,6,Late delivery,1,Standard Class,1,0.100000001,76,Southeast Asia,EE. UU.,Corporate
77073,Payment,30-01-2025,02-03-2025,4,4,Shipping on time,0,Standard Class,1,0,76,South Asia,EE. UU.,Corporate
77074,Payment,30-01-2025,02-04-2025,4,5,Late delivery,1,Standard Class,1,0.25,76,South Asia,EE. UU.,Corporate
77096,Debit,30-01-2025,02-01-2025,2,2,Shipping on time,0,Second Class,1,0.159999996,76,South Asia,EE. UU.,Corporate
77128,Debit,30-01-2025,02-03-2025,2,4,Late delivery,1,Second Class,1,0.25,76,Southeast Asia,EE. UU.,Corporate
77108,Debit,30-01-2025,02-03-2025,4,4,Shipping on time,0,Standard Class,1,0.01,76,Oceania,EE. UU.,Corporate
77068,Cash,30-01-2025,02-03-2025,4,4,Shipping on time,0,Standard Class,1,0.050000001,76,Oceania,EE. UU.,Home Office
77125,Debit,30-01-2025,02-05-2025,2,6,Late delivery,1,Second Class,1,0.02,76,Southeast Asia,EE. UU.,Consumer
77136,Transfer,30-01-2025,02-01-2025,1,2,Late delivery,1,First Class,1,0.100000001,76,Eastern Asia,EE. UU.,Corporate
77095,Transfer,30-01-2025,02-05-2025,2,6,Late delivery,1,Second Class,1,0.170000002,76,South Asia,EE. UU.,Corporate
77118,Transfer,30-01-2025,02-03-2025,4,4,Shipping on time,0,Standard Class,1,0.100000001,76,Southeast Asia,EE. UU.,Corporate
77075,Transfer,30-01-2025,02-05-2025,4,6,Late delivery,1,Standard Class,1,0.200000003,76,Southeast Asia,EE. UU.,Corporate
77121,Transfer,30-01-2025,02-01-2025,4,2,Advance shipping,0,Standard Class,1,0.059999999,76,Southeast Asia,EE. UU.,Corporate
77135,Transfer,30-01-2025,02-05-2025,4,6,Late delivery,1,Standard Class,1,0.119999997,76,Southeast Asia,EE. UU.,Corporate
77098,Payment,30-01-2025,02-03-2025,4,4,Shipping on time,0,Standard Class,1,0.129999995,76,Southeast Asia,EE. UU.,Consumer
77119,Debit,30-01-2025,02-04-2025,4,5,Late delivery,1,Standard Class,1,0.090000004,76,Southeast Asia,EE. UU.,Consumer
77090,Debit,30-01-2025,02-01-2025,1,2,Late delivery,1,First Class,1,0.01,76,Oceania,EE. UU.,Home Office
77071,Transfer,30-01-2025,02-01-2025,1,2,Late delivery,1,First Class,1,0.02,76,Eastern Asia,EE. UU.,Consumer
77097,Transfer,30-01-2025,02-02-2025,2,3,Shipping canceled,0,Second Class,1,0.150000006,76,Southeast Asia,EE. UU.,Consumer
77126,Transfer,30-01-2025,02-01-2025,2,2,Shipping on time,0,Second Class,1,0.01,76,Southeast Asia,EE. UU.,Consumer
77112,Transfer,30-01-2025,02-02-2025,2,3,Late delivery,1,Second Class,1,0.180000007,76,Eastern Asia,Puerto Rico,Corporate
77120,Transfer,30-01-2025,02-05-2025,4,6,Late delivery,1,Standard Class,1,0.07,76,Southeast Asia,Puerto Rico,Corporate
77099,Transfer,30-01-2025,02-04-2025,4,5,Late delivery,1,Standard Class,1,0.119999997,76,Eastern Asia,Puerto Rico,Corporate
77072,Payment,30-01-2025,02-02-2025,4,3,Advance shipping,0,Standard Class,1,0.01,76,Eastern Asia,Puerto Rico,Consumer
77134,Payment,30-01-2025,02-04-2025,4,5,Late delivery,1,Standard Class,1,0.129999995,76,Southeast Asia,Puerto Rico,Consumer
77088,Transfer,30-01-2025,02-03-2025,4,4,Shipping on time,0,Standard Class,1,0.029999999,76,South Asia,EE. UU.,Consumer
77123,Transfer,30-01-2025,02-03-2025,4,4,Shipping on time,0,Standard Class,1,0.039999999,76,Oceania,EE. UU.,Consumer
77084,Transfer,30-01-2025,02-04-2025,4,5,Shipping canceled,0,Standard Class,1,0.07,76,Oceania,EE. UU.,Consumer
